30 Oct 2018;00:46:56.147,USDJPY, 192619027165088841, 13.45,   100000.00,   450000.00, 6689.93132225,        0.00 -1345041.1999994442
30 Oct 2018;01:17:55.891,USDJPY, 192637623666949831, 13.22,   100000.00,   450000.00, 6471.21331308,        0.00 -1322459.7999994606
30 Oct 2018;02:47:21.681,USDJPY, 192691279698055052, 4.71,   100000.00,   450000.00, 11723.43810429,        0.00 -471561.19999858364
30 Oct 2018;03:42:36.358,USDJPY, 192724425730001913, 4.5,   100000.00,   450000.00, 18095.63262726,        0.00 -450068.59999868646
30 Oct 2018;04:00:08.032,USDJPY, 192734942277187484, 4.5,   100000.00,   450000.00, 25730.59334155,        0.00 -450199.69999845885
30 Oct 2018;04:40:01.908,USDJPY, 192758880679755875, 4.53,   100000.00,   450000.00, 34596.76709050,        0.00 -453421.7999983337
30 Oct 2018;06:12:05.314,USDJPY, 192814114119709866, 4.56,   100000.00,   450000.00, 44815.76659931,        0.00 -456339.8999986183
30 Oct 2018;06:30:08.381,USDJPY, 192824944691481147, 4.5,   100000.00,   450000.00, 56013.41128348,        0.00 -450314.2999987267
